decade	Country	Number of Records	Year	child_mortality	child_mortality_rate	fertility	gdp	gdp_growth	life	pop_growth	population	region
01/01/1990	Virgin Islands (U.S.)	1	01/01/1993	17.56	0.01756	2.712			75.639	0.00919	105315	America
01/01/1990	Bolivia	1	01/01/1994	106.2	0.1062	4.663	3975	0.022639568	60.723	0.023259	7304230	America
01/01/1990	Brazil	1	01/01/1994	49.8	0.0498	2.537	10802	0.03735715	68.066	0.015369	159398558	America
01/01/1990	Canada	1	01/01/1994	7.2	0.0072	1.685	31505	0.03553116	78.01	0.010609	29009032	America
01/01/1990	Chile	1	01/01/1994	14	0.014	2.453	11725	0.038805706	75.12	0.017625	14174890	America
01/01/1990	Colombia	1	01/01/1994	31	0.031	2.92	8366	0.038996523	69.128	0.018544	35797965	America
01/01/1990	Costa Rica	1	01/01/1994	15.5	0.0155	2.835	8378	0.022205954	76.532	0.024546	3384498	America
01/01/1990	Cuba	1	01/01/1994	10.9	0.0109	1.628	9018	0.001888679	75.171	0.005297	10847842	America
01/01/1990	Dominican Rep.	1	01/01/1994		0	3.195			69.385	0.018851	7774932	America
01/01/1990	Ecuador	1	01/01/1994	46.3	0.0463	3.407	7805	0.019994773	70.766	0.020128	11173647	America
01/01/1990	El Salvador	1	01/01/1994	47.4	0.0474	3.614	5318	0.045615415	68.591	0.014286	5663820	America
01/01/1990	French Guiana	1	01/01/1994	22.85	0.02285	4.044			73.251	0.031353	134605	America
01/01/1990	Grenada	1	01/01/1994	19.3	0.0193	3.254	7401	0.016202115	69.241	0.01121	99313	America
01/01/1990	Guadeloupe	1	01/01/1994	15.2	0.0152	2.085			75.135	0.00816	401061	America
01/01/1990	Guatemala	1	01/01/1994	66.4	0.0664	5.32	5691	0.016613076	64.341	0.02339	9788284	America
01/01/1990	Guyana	1	01/01/1994	54.1	0.0541	2.482	4331	0.08247938	62.581	0.002266	726552	America
01/01/1990	Haiti	1	01/01/1994	129.1	0.1291	4.997	1621	-0.098943858	55.805	0.020009	7724690	America
01/01/1990	Honduras	1	01/01/1994	48.4	0.0484	4.735	3293	-0.037978382	68.435	0.02581	5440691	America
01/01/1990	Jamaica	1	01/01/1994	26.9	0.0269	2.778	8514	0.006026232	70.355	0.008791	2439337	America
01/01/1990	Martinique	1	01/01/1994	15.28	0.01528	1.93			76.201	0.005035	367459	America
01/01/1990	Mexico	1	01/01/1994	37.2	0.0372	3.04	13516	0.026116004	72.434	0.017749	90691331	America
01/01/1990	Netherlands Antilles	1	01/01/1994		0	2.23			74.486	-0.002991	191325	America
01/01/1990	Nicaragua	1	01/01/1994	55.5	0.0555	4.225	2833	0.009262558	66.847	0.023841	4535802	America
01/01/1990	Panama	1	01/01/1994	28.4	0.0284	2.921	8823	0.007536828	73.887	0.020715	2622903	America
01/01/1990	Paraguay	1	01/01/1994	40.5	0.0405	4.177	6306	0.028375734	68.728	0.024087	4685320	America
01/01/1990	Peru	1	01/01/1994	62	0.062	3.413	5875	0.102458247	67.517	0.018466	23404523	America
01/01/1990	Puerto Rico	1	01/01/1994	13.56	0.01356	2.124	27764	0.03024231	74.013	0.009634	3668794	America
01/01/1990	Saint Lucia	1	01/01/1994		0	2.983			71.235	0.01187	145255	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1994		0	2.76			70.59	0.000352	108089	America
01/01/1990	Suriname	1	01/01/1994	42.2	0.0422	2.651	9873	0.018885449	67.675	0.013304	430102	America
01/01/1990	Trinidad and Tobago	1	01/01/1994	29.2	0.0292	2.04	13562	0.030703754	68.296	0.007567	1253000	America
01/01/1990	United States	1	01/01/1994	9.8	0.0098	2.003	38892	0.027692633	75.7	0.010221	263468980	America
01/01/1990	Uruguay	1	01/01/1994	21.1	0.0211	2.432	11766	0.064989138	73.383	0.007336	3200342	America
01/01/1990	Venezuela	1	01/01/1994	26.8	0.0268	3.147	15124	-0.044538505	71.723	0.022086	21569680	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1994	17	0.017	2.599			75.936	0.008973	106260	America
01/01/1990	Bolivia	1	01/01/1995	101.8	0.1018	4.575	4068	0.023396226	61.13	0.022822	7470925	America
01/01/1990	Brazil	1	01/01/1995	46.7	0.0467	2.502	11108	0.028328087	68.46	0.015368	161848162	America
01/01/1990	Canada	1	01/01/1995	6.9	0.0069	1.67	32101	0.018917632	78.13	0.010102	29302092	America
01/01/1990	Chile	1	01/01/1995	13.1	0.0131	2.388	12759	0.088187633	75.04	0.016545	14409416	America
01/01/1990	Colombia	1	01/01/1995	30	0.03	2.872	8643	0.033110208	69.433	0.018308	36453337	America
01/01/1990	Costa Rica	1	01/01/1995	15.2	0.0152	2.758	8495	0.013965147	76.744	0.024943	3468918	America
01/01/1990	Cuba	1	01/01/1995	10.8	0.0108	1.614	9195	0.019627412	75.419	0.004881	10900795	America
01/01/1990	Dominican Rep.	1	01/01/1995		0	3.13			69.625	0.018184	7916309	America
01/01/1990	Ecuador	1	01/01/1995	43.9	0.0439	3.335	7811	0.000768738	71.226	0.018871	11384506	America
01/01/1990	El Salvador	1	01/01/1995	44.5	0.0445	3.529	5589	0.050959007	68.893	0.012285	5733401	America
01/01/1990	French Guiana	1	01/01/1995	21.92	0.02192	4.032			73.555	0.032027	138916	America
01/01/1990	Grenada	1	01/01/1995	18.5	0.0185	3.116	7522	0.016349142	69.403	0.008559	100163	America
01/01/1990	Guadeloupe	1	01/01/1995	14.47	0.01447	2.075			75.478	0.009073	404700	America
01/01/1990	Guatemala	1	01/01/1995	63.3	0.0633	5.237	5836	0.025478826	64.908	0.023231	10015675	America
01/01/1990	Guyana	1	01/01/1995	52.7	0.0527	2.493	4533	0.046640499	62.7	0.001964	727979	America
01/01/1990	Haiti	1	01/01/1995	124.9	0.1249	4.889	1672	0.03146206	56.13	0.019791	7877569	America
01/01/1990	Honduras	1	01/01/1995	46.4	0.0464	4.617	3344	0.015487398	68.856	0.024704	5575099	America
01/01/1990	Jamaica	1	01/01/1995	26	0.026	2.744	8644	0.015268969	70.315	0.009092	2461516	America
01/01/1990	Martinique	1	01/01/1995	14.52	0.01452	1.912			76.542	0.006123	369709	America
01/01/1990	Mexico	1	01/01/1995	35	0.035	2.966	12491	-0.075836046	72.818	0.017437	92272749	America
01/01/1990	Netherlands Antilles	1	01/01/1995		0	2.2			74.478	-0.006277	190124	America
01/01/1990	Nicaragua	1	01/01/1995	52.7	0.0527	4.055	2934	0.035651253	67.371	0.02232	4637040	America
01/01/1990	Panama	1	01/01/1995	28.1	0.0281	2.901	8795	-0.003173524	74.096	0.020597	2676926	America
01/01/1990	Paraguay	1	01/01/1995	39.2	0.0392	4.09	6582	0.04376784	68.912	0.023487	4795365	America
01/01/1990	Peru	1	01/01/1995	57.5	0.0575	3.317	6198	0.054978723	68.02	0.018058	23827163	America
01/01/1990	Puerto Rico	1	01/01/1995	13.39	0.01339	2.088	28629	0.031155453	74.165	0.008947	3701618	America
01/01/1990	Saint Lucia	1	01/01/1995		0	2.873			71.209	0.012475	147067	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1995		0	2.703			70.626	-1.9e-05	108087	America
01/01/1990	Suriname	1	01/01/1995	40.9	0.0409	2.682	9848	-0.002532158	67.72	0.013527	435920	America
01/01/1990	Trinidad and Tobago	1	01/01/1995	29	0.029	1.961	14046	0.035687952	68.344	0.006738	1261443	America
01/01/1990	United States	1	01/01/1995	9.5	0.0095	1.982	39476	0.015015942	75.8	0.010835	266323717	America
01/01/1990	Uruguay	1	01/01/1995	20.6	0.0206	2.398	11513	-0.021502635	73.614	0.007205	3223401	America
01/01/1990	Venezuela	1	01/01/1995	26.3	0.0263	3.082	15390	0.01758794	71.851	0.021569	22034909	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1995	16.47	0.01647	2.481			76.229	0.007133	107018	America
01/01/1990	Bolivia	1	01/01/1996	97.5	0.0975	4.482	4152	0.020648968	61.52	0.022313	7637622	America
01/01/1990	Brazil	1	01/01/1996	43.6	0.0436	2.474	11178	0.006301764	68.846	0.015412	164342524	America
01/01/1990	Canada	1	01/01/1996	6.7	0.0067	1.631	32290	0.005887667	78.4	0.00956	29582222	America
01/01/1990	Chile	1	01/01/1996	12.5	0.0125	2.321	13498	0.0579199	75.36	0.015362	14630769	America
01/01/1990	Colombia	1	01/01/1996	28.9	0.0289	2.823	8664	0.002429712	69.761	0.018086	37112621	America
01/01/1990	Costa Rica	1	01/01/1996	15	0.015	2.686	8357	-0.01624485	76.954	0.025419	3557095	America
01/01/1990	Cuba	1	01/01/1996	10.5	0.0105	1.609	9871	0.073518216	75.69	0.004441	10949206	America
01/01/1990	Dominican Rep.	1	01/01/1996		0	3.069			69.825	0.01749	8054768	America
01/01/1990	Ecuador	1	01/01/1996	41.6	0.0416	3.27	7781	-0.003840737	71.681	0.01753	11584074	America
01/01/1990	El Salvador	1	01/01/1996	41.7	0.0417	3.432	5626	0.006620147	69.097	0.010117	5791403	America
01/01/1990	French Guiana	1	01/01/1996	21.03	0.02103	4.005			73.839	0.032631	143449	America
01/01/1990	Grenada	1	01/01/1996	17.9	0.0179	2.988	7785	0.034964105	69.571	0.005431	100707	America
01/01/1990	Guadeloupe	1	01/01/1996	13.76	0.01376	2.074			75.815	0.010242	408845	America
01/01/1990	Guatemala	1	01/01/1996	60.4	0.0604	5.148	5873	0.006339959	65.486	0.023039	10246429	America
01/01/1990	Guyana	1	01/01/1996	51.4	0.0514	2.505	4872	0.074784911	62.813	0.001389	728990	America
01/01/1990	Haiti	1	01/01/1996	120.7	0.1207	4.779	1710	0.022727273	56.435	0.019592	8031903	America
01/01/1990	Honduras	1	01/01/1996	44.4	0.0444	4.493	3385	0.012260766	69.257	0.023588	5706605	America
01/01/1990	Jamaica	1	01/01/1996	25.1	0.0251	2.712	8531	-0.013072652	70.299	0.009407	2484672	America
01/01/1990	Martinique	1	01/01/1996	13.79	0.01379	1.905			76.881	0.007444	372461	America
01/01/1990	Mexico	1	01/01/1996	33	0.033	2.896	12979	0.039068129	73.181	0.017184	93858373	America
01/01/1990	Netherlands Antilles	1	01/01/1996		0	2.17			74.481	-0.009988	188225	America
01/01/1990	Nicaragua	1	01/01/1996	50	0.05	3.878	3057	0.04192229	67.847	0.02073	4733164	America
01/01/1990	Panama	1	01/01/1996	27.7	0.0277	2.884	8857	0.00704946	74.303	0.020468	2731717	America
01/01/1990	Paraguay	1	01/01/1996	37.9	0.0379	4.005	6536	-0.006988757	69.109	0.022894	4905150	America
01/01/1990	Peru	1	01/01/1996	53.2	0.0532	3.226	6260	0.010003227	68.527	0.01769	24248671	America
01/01/1990	Puerto Rico	1	01/01/1996	13.17	0.01317	2.05	29129	0.017464808	74.407	0.008287	3732293	America
01/01/1990	Saint Lucia	1	01/01/1996		0	2.76			71.186	0.013293	149022	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1996		0	2.641			70.634	-0.000352	108049	America
01/01/1990	Suriname	1	01/01/1996	39.6	0.0396	2.717	9839	-0.000913891	67.75	0.013709	441896	America
01/01/1990	Trinidad and Tobago	1	01/01/1996	28.9	0.0289	1.896	14561	0.036665243	68.384	0.005873	1268851	America
01/01/1990	United States	1	01/01/1996	9.2	0.0092	1.98	40501	0.025965143	76.1	0.011527	269393632	America
01/01/1990	Uruguay	1	01/01/1996	20	0.02	2.362	12068	0.048206375	73.852	0.007161	3246484	America
01/01/1990	Venezuela	1	01/01/1996	25.5	0.0255	3.022	15044	-0.022482131	71.972	0.021073	22499248	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1996	15.96	0.01596	2.367			76.518	0.004934	107546	America
01/01/1990	Bolivia	1	01/01/1997	93.1	0.0931	4.39	4264	0.026974952	61.897	0.021828	7804333	America
01/01/1990	Brazil	1	01/01/1997	40.6	0.0406	2.451	11382	0.018250134	69.221	0.015374	166869168	America
01/01/1990	Canada	1	01/01/1997	6.5	0.0065	1.567	33310	0.031588727	78.61	0.00906	29850242	America
01/01/1990	Chile	1	01/01/1997	12.2	0.0122	2.254	14186	0.050970514	75.93	0.014303	14840038	America
01/01/1990	Colombia	1	01/01/1997	27.9	0.0279	2.775	8804	0.016158818	70.096	0.017849	37775054	America
01/01/1990	Costa Rica	1	01/01/1997	14.8	0.0148	2.616	8603	0.029436401	77.159	0.02563	3648263	America
01/01/1990	Cuba	1	01/01/1997	10	0.01	1.61	10106	0.023807112	75.964	0.003935	10992290	America
01/01/1990	Dominican Rep.	1	01/01/1997		0	3.014			70.004	0.016866	8190620	America
01/01/1990	Ecuador	1	01/01/1997	39.6	0.0396	3.213	7951	0.021848092	72.127	0.016396	11774005	America
01/01/1990	El Salvador	1	01/01/1997	39.1	0.0391	3.323	5817	0.03394952	69.249	0.008236	5839103	America
01/01/1990	French Guiana	1	01/01/1997	20.17	0.02017	3.967			74.101	0.032904	148169	America
01/01/1990	Grenada	1	01/01/1997	17.3	0.0173	2.87	8117	0.042646114	69.748	0.003297	101039	America
01/01/1990	Guadeloupe	1	01/01/1997	13.1	0.0131	2.076			76.147	0.011073	413372	America
01/01/1990	Guatemala	1	01/01/1997	57.7	0.0577	5.058	5992	0.020262217	66.071	0.022943	10481515	America
01/01/1990	Guyana	1	01/01/1997	50.2	0.0502	2.521	5153	0.057676519	62.922	0.001033	729743	America
01/01/1990	Haiti	1	01/01/1997	116.5	0.1165	4.665	1726	0.009356725	56.716	0.019336	8187204	America
01/01/1990	Honduras	1	01/01/1997	42.6	0.0426	4.366	3475	0.026587888	69.626	0.022606	5835607	America
01/01/1990	Jamaica	1	01/01/1997	24.3	0.0243	2.683	8354	-0.020747861	70.306	0.009738	2508867	America
01/01/1990	Martinique	1	01/01/1997	13.09	0.01309	1.905			77.217	0.008438	375604	America
01/01/1990	Mexico	1	01/01/1997	31	0.031	2.831	13634	0.050466138	73.52	0.016866	95441345	America
01/01/1990	Netherlands Antilles	1	01/01/1997		0	2.15			74.496	-0.013085	185762	America
01/01/1990	Nicaragua	1	01/01/1997	47.4	0.0474	3.702	3117	0.019627085	68.301	0.01936	4824799	America
01/01/1990	Panama	1	01/01/1997	27.4	0.0274	2.87	9237	0.042903918	74.505	0.020321	2787228	America
01/01/1990	Paraguay	1	01/01/1997	36.8	0.0368	3.921	6665	0.019736842	69.323	0.022323	5014650	America
01/01/1990	Peru	1	01/01/1997	49.1	0.0491	3.142	6551	0.046485623	69.035	0.017266	24667356	America
01/01/1990	Puerto Rico	1	01/01/1997	12.86	0.01286	2.009	29770	0.022005561	74.715	0.0076	3760658	America
01/01/1990	Saint Lucia	1	01/01/1997		0	2.644			71.184	0.013803	151079	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1997		0	2.576			70.623	-0.000648	107979	America
01/01/1990	Suriname	1	01/01/1997	38.3	0.0383	2.746	10263	0.04309381	67.77	0.013716	447957	America
01/01/1990	Trinidad and Tobago	1	01/01/1997	28.8	0.0288	1.843	14928	0.025204313	68.419	0.005209	1275460	America
01/01/1990	United States	1	01/01/1997	8.9	0.0089	1.974	41812	0.032369571	76.5	0.012063	272643340	America
01/01/1990	Uruguay	1	01/01/1997	19.2	0.0192	2.327	13007	0.077809082	74.09	0.007028	3269301	America
01/01/1990	Venezuela	1	01/01/1997	24.5	0.0245	2.967	15680	0.04227599	72.088	0.020577	22962221	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1997	15.47	0.01547	2.265			76.799	0.00332	107903	America
01/01/1990	Bolivia	1	01/01/1998	88.7	0.0887	4.302	4384	0.028142589	62.266	0.021386	7971237	America
01/01/1990	Brazil	1	01/01/1998	37.7	0.0377	2.427	11250	-0.011597259	69.582	0.015225	169409713	America
01/01/1990	Canada	1	01/01/1998	6.4	0.0064	1.556	34389	0.032392675	78.83	0.008835	30113972	America
01/01/1990	Chile	1	01/01/1998	12	0.012	2.192	14450	0.018609897	76.05	0.013418	15039162	America
01/01/1990	Colombia	1	01/01/1998	26.9	0.0269	2.727	8701	-0.011699228	70.423	0.017579	38439099	America
01/01/1990	Costa Rica	1	01/01/1998	14.4	0.0144	2.548	9095	0.057189353	77.356	0.025304	3740578	America
01/01/1990	Cuba	1	01/01/1998	9.4	0.0094	1.615	10086	-0.001979022	76.225	0.003561	11031429	America
01/01/1990	Dominican Rep.	1	01/01/1998		0	2.966			70.179	0.016368	8324680	America
01/01/1990	Ecuador	1	01/01/1998	37.7	0.0377	3.161	8045	0.011822412	72.558	0.015762	11959586	America
01/01/1990	El Salvador	1	01/01/1998	36.6	0.0366	3.201	5994	0.030428056	69.389	0.006678	5878097	America
01/01/1990	French Guiana	1	01/01/1998	19.33	0.01933	3.923			74.34	0.034137	153227	America
01/01/1990	Grenada	1	01/01/1998	16.8	0.0168	2.762	8633	0.063570285	69.935	0.001781	101219	America
01/01/1990	Guadeloupe	1	01/01/1998	12.47	0.01247	2.078			76.475	0.011462	418110	America
01/01/1990	Guatemala	1	01/01/1998	55.1	0.0551	4.97	6149	0.026201602	66.654	0.023054	10723154	America
01/01/1990	Guyana	1	01/01/1998	49	0.049	2.54	5041	-0.021734912	63.033	0.00098	730458	America
01/01/1990	Haiti	1	01/01/1998	112.4	0.1124	4.547	1733	0.00405562	56.972	0.018936	8342233	America
01/01/1990	Honduras	1	01/01/1998	60	0.06	4.239	3500	0.007194245	69.952	0.021832	5963008	America
01/01/1990	Jamaica	1	01/01/1998	23.4	0.0234	2.655	8086	-0.032080441	70.336	0.009838	2533550	America
01/01/1990	Martinique	1	01/01/1998	12.42	0.01242	1.912			77.548	0.00894	378962	America
01/01/1990	Mexico	1	01/01/1998	29.1	0.0291	2.77	14033	0.029265073	73.832	0.016351	97001933	America
01/01/1990	Netherlands Antilles	1	01/01/1998		0	2.13			74.525	-0.013943	183172	America
01/01/1990	Nicaragua	1	01/01/1998	50.3	0.0503	3.535	3175	0.018607636	68.754	0.01805	4911886	America
01/01/1990	Panama	1	01/01/1998	27	0.027	2.855	9713	0.051531883	74.705	0.020109	2843276	America
01/01/1990	Paraguay	1	01/01/1998	35.7	0.0357	3.839	6527	-0.020705176	69.557	0.021816	5124050	America
01/01/1990	Peru	1	01/01/1998	45.3	0.0453	3.064	6418	-0.020302244	69.538	0.016693	25079136	America
01/01/1990	Puerto Rico	1	01/01/1998	12.45	0.01245	1.97	31597	0.061370507	75.067	0.006483	3785040	America
01/01/1990	Saint Lucia	1	01/01/1998		0	2.528			71.221	0.013854	153172	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1998		0	2.509			70.606	-0.000667	107907	America
01/01/1990	Suriname	1	01/01/1998	37	0.037	2.762	10283	0.001948748	67.785	0.013767	454124	America
01/01/1990	Trinidad and Tobago	1	01/01/1998	28.8	0.0288	1.801	16064	0.076098607	68.452	0.004654	1281396	America
01/01/1990	United States	1	01/01/1998	8.7	0.0087	2.003	43166	0.032383048	76.7	0.01226	275986072	America
01/01/1990	Uruguay	1	01/01/1998	18.3	0.0183	2.295	13508	0.038517721	74.325	0.006411	3290261	America
01/01/1990	Venezuela	1	01/01/1998	23.5	0.0235	2.915	15416	-0.016836735	72.199	0.020125	23424338	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1998	15.02	0.01502	2.184			77.07	0.002122	108132	America
01/01/1990	Bolivia	1	01/01/1999	84.4	0.0844	4.219	4312	-0.016423358	62.631	0.021021	8138802	America
01/01/1990	Brazil	1	01/01/1999	35	0.035	2.399	11139	-0.009866667	69.929	0.014914	171936271	America
01/01/1990	Canada	1	01/01/1999	6.3	0.0063	1.544	35810	0.041321353	79.05	0.008961	30383823	America
01/01/1990	Chile	1	01/01/1999	11.5	0.0115	2.135	14159	-0.020138408	76.25	0.012793	15231557	America
01/01/1990	Colombia	1	01/01/1999	26	0.026	2.682	8194	-0.058269164	70.734	0.017262	39102653	America
01/01/1990	Costa Rica	1	01/01/1999	13.8	0.0138	2.481	9610	0.056624519	77.545	0.024308	3831504	America
01/01/1990	Cuba	1	01/01/1999	8.9	0.0089	1.621	10674	0.058298632	76.465	0.00335	11068382	America
01/01/1990	Dominican Rep.	1	01/01/1999		0	2.926			70.36	0.016035	8458164	America
01/01/1990	Ecuador	1	01/01/1999	35.9	0.0359	3.113	7511	-0.066376631	72.971	0.01577	12148188	America
01/01/1990	El Salvador	1	01/01/1999	34.4	0.0344	3.07	6165	0.028528529	69.539	0.005614	5911094	America
01/01/1990	French Guiana	1	01/01/1999	18.52	0.01852	3.875			74.554	0.036351	158797	America
01/01/1990	Grenada	1	01/01/1999	16.4	0.0164	2.666	9489	0.099154408	70.133	0.001334	101354	America
01/01/1990	Guadeloupe	1	01/01/1999	11.87	0.01187	2.076			76.798	0.011196	422791	America
01/01/1990	Guatemala	1	01/01/1999	52.8	0.0528	4.884	6239	0.014636526	67.225	0.023422	10974314	America
01/01/1990	Guyana	1	01/01/1999	47.8	0.0478	2.561	5166	0.024796667	63.152	0.001421	731496	America
01/01/1990	Haiti	1	01/01/1999	108.5	0.1085	4.426	1748	0.008655511	57.215	0.018355	8495358	America
01/01/1990	Honduras	1	01/01/1999	39.1	0.0391	4.116	3362	-0.039428571	70.236	0.021324	6090164	America
01/01/1990	Jamaica	1	01/01/1999	22.7	0.0227	2.629	8115	0.003586446	70.391	0.009652	2558003	America
01/01/1990	Martinique	1	01/01/1999	11.78	0.01178	1.924			77.875	0.008745	382276	America
01/01/1990	Mexico	1	01/01/1999	27.3	0.0273	2.712	14177	0.010261526	74.117	0.015585	98513690	America
01/01/1990	Netherlands Antilles	1	01/01/1999		0	2.11			74.572	-0.011678	181033	America
01/01/1990	Nicaragua	1	01/01/1999	42.5	0.0425	3.384	3342	0.052598425	69.213	0.016866	4994730	America
01/01/1990	Panama	1	01/01/1999	26.5	0.0265	2.839	9889	0.018120045	74.902	0.019822	2899636	America
01/01/1990	Paraguay	1	01/01/1999	34.6	0.0346	3.758	6303	-0.034318983	69.808	0.021383	5233615	America
01/01/1990	Peru	1	01/01/1999	41.8	0.0418	2.993	6411	-0.001090682	70.032	0.015927	25478577	America
01/01/1990	Puerto Rico	1	01/01/1999	11.93	0.01193	1.932	32088	0.01553945	75.444	0.004844	3803374	America
01/01/1990	Saint Lucia	1	01/01/1999		0	2.416			71.307	0.013266	155204	America
01/01/1990	Saint Vincent and the Grenadines	1	01/01/1999		0	2.442			70.592	-0.000352	107869	America
01/01/1990	Suriname	1	01/01/1999	35.7	0.0357	2.759	10054	-0.022269766	67.807	0.013862	460419	America
01/01/1990	Trinidad and Tobago	1	01/01/1999	28.7	0.0287	1.772	16739	0.042019422	68.489	0.004273	1286871	America
01/01/1990	United States	1	01/01/1999	8.6	0.0086	2.009	44673	0.034911736	76.7	0.012008	279300030	America
01/01/1990	Uruguay	1	01/01/1999	17.5	0.0175	2.267	13177	-0.024503998	74.553	0.005176	3307290	America
01/01/1990	Venezuela	1	01/01/1999	27.7	0.0277	2.867	14216	-0.077841204	72.312	0.019718	23886213	America
01/01/1990	Virgin Islands (U.S.)	1	01/01/1999	14.6	0.0146	2.128			77.33	0.001702	108316	America
01/01/2000	Bolivia	1	01/01/2000	80.2	0.0802	4.14	4330	0.004174397	62.994	0.020697	8307248	America
01/01/2000	Brazil	1	01/01/2000	32.4	0.0324	2.364	11461	0.028907442	70.261	0.014477	174425387	America
01/01/2000	Canada	1	01/01/2000	6.2	0.0062	1.507	37314	0.041999441	79.41	0.009332	30667365	America
01/01/2000	Chile	1	01/01/2000	10.9	0.0109	2.087	14614	0.032135038	77.01	0.01236	15419820	America
01/01/2000	Colombia	1	01/01/2000	25.1	0.0251	2.64	8414	0.026848914	71.026	0.016917	39764166	America
01/01/2000	Costa Rica	1	01/01/2000	13	0.013	2.414	9564	-0.004786681	77.721	0.022883	3919180	America
01/01/2000	Cuba	1	01/01/2000	8.4	0.0084	1.626	11268	0.055649241	76.684	0.003246	11104313	America
01/01/2000	Dominican Rep.	1	01/01/2000		0	2.892			70.553	0.015819	8591967	America
01/01/2000	Ecuador	1	01/01/2000	34.4	0.0344	3.068	7444	-0.00892025	73.353	0.016203	12345023	America
01/01/2000	El Salvador	1	01/01/2000	32.4	0.0324	2.934	6266	0.016382806	69.715	0.004942	5940305	America
